"","X","id_emisor","Especie","Fecha_D.M.Y","Hora_H.M.S","Fecha_hora","Lat","Lon","KM.H","T_GPS","Bateria","Bat_2","temperatura","logger_type","year","month","day","date","time_gmt0","timestamp_gmt0","X_4326","Y_4326","device_id","speed_km_h","hdop","altitude","lag1","burst","burst2","tipo","sex","species","age","nuclei","region","birdID","IDorder","X_25830","Y_25830","coords.x1","coords.x2","vel","outliers"
"2137","2679","GUE03","PTEALC","26/7/19","14:06:00","26-7-19 14:06","41,48705","0,797567","0,1","13","3,92","","0","pica","2019","07","26","2019-07-26","14:06:00","2019-07-26 14:06:00","0.797567","41.48705","PTS_GUE03","0,1","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2679,817047.341388639,4599792.31715627,817047.341388639,4599792.31715627,0.0244843222927738,"NO"
"2138","2680","GUE03","PTEALC","26/7/19","15:07:00","26-7-19 15:07","41,487533","0,7948","0,5","12","3,92","","0","pica","2019","07","26","2019-07-26","15:07:00","2019-07-26 15:07:00","0.7948","41.487533","PTS_GUE03","0,5","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2680,816813.934510863,4599835.79776748,816813.934510863,4599835.79776748,0.0648517535344178,"NO"
"2139","2681","GUE03","PTEALC","26/7/19","16:07:00","26-7-19 16:07","41,48755","0,79885","0,3","14","3,95","","0","pica","2019","07","26","2019-07-26","16:07:00","2019-07-26 16:07:00","0.79885","41.48755","PTS_GUE03","0,3","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2681,817152.032135829,4599852.5533386,817152.032135829,4599852.5533386,0.0940051540802702,"NO"
"2140","2682","GUE03","PTEALC","26/7/19","17:07:00","26-7-19 17:07","41,488017","0,7984","0,7","9","3,97","","0","pica","2019","07","26","2019-07-26","17:07:00","2019-07-26 17:07:00","0.7984","41.488017","PTS_GUE03","0,7","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2682,817112.175583882,4599902.76048022,817112.175583882,4599902.76048022,0.0178016762272817,"NO"
"2141","2683","GUE03","PTEALC","26/7/19","18:08:00","26-7-19 18:08","41,488267","0,797733","1,1","10","3,95","","0","pica","2019","07","26","2019-07-26","18:08:00","2019-07-26 18:08:00","0.797733","41.488267","PTS_GUE03","1,1","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2683,817055.259713321,4599928.07334045,817055.259713321,4599928.07334045,0.0170147249290289,"NO"
"2142","2684","GUE03","PTEALC","26/7/19","19:08:00","26-7-19 19:08","41,4879","0,7976","0,9","8","3,94","","0","pica","2019","07","26","2019-07-26","19:08:00","2019-07-26 19:08:00","0.7976","41.4879","PTS_GUE03","0,9","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2684,817045.946286137,4599886.82998944,817045.946286137,4599886.82998944,0.0117416937612414,"NO"
"2143","2685","GUE03","PTEALC","27/7/19","05:01:00","27-7-19 5:01","41,488117","0,799333","0,2","10","3,87","","0","pica","2019","07","27","2019-07-27","05:01:00","2019-07-27 05:01:00","0.799333","41.488117","PTS_GUE03","0,2","0","0","35580","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2685,817189.593285554,4599917.29232665,817189.593285554,4599917.29232665,0.00412696271010103,"NO"
"2144","2686","GUE03","PTEALC","27/7/19","06:01:00","27-7-19 6:01","41,487667","0,798667","0,2","29","3,84","","0","pica","2019","07","27","2019-07-27","06:01:00","2019-07-27 06:01:00","0.798667","41.487667","PTS_GUE03","0,2","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2686,817136.179889595,4599864.87393092,817136.179889595,4599864.87393092,0.0207824728913846,"NO"
"2145","2687","GUE03","PTEALC","27/7/19","07:02:00","27-7-19 7:02","41,488067","0,797517","0,9","10","3,86","","0","pica","2019","07","27","2019-07-27","07:02:00","2019-07-27 07:02:00","0.797517","41.488067","PTS_GUE03","0,9","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2687,817038.200233784,4599905.07041962,817038.200233784,4599905.07041962,0.0289277616992003,"NO"
"2146","2688","GUE03","PTEALC","27/7/19","08:03:00","27-7-19 8:03","41,487867","0,797667","0,2","78","3,78","","0","pica","2019","07","27","2019-07-27","08:03:00","2019-07-27 08:03:00","0.797667","41.487867","PTS_GUE03","0,2","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2688,817051.70199658,4599883.41138473,817051.70199658,4599883.41138473,0.00697152750927131,"NO"
"2147","2689","GUE03","PTEALC","27/7/19","09:04:00","27-7-19 9:04","41,487933","0,797767","2,7","30","3,85","","0","pica","2019","07","27","2019-07-27","09:04:00","2019-07-27 09:04:00","0.797767","41.487933","PTS_GUE03","2,7","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2689,817059.729790215,4599891.10781205,817059.729790215,4599891.10781205,0.00303774156843343,"NO"
"2148","2690","GUE03","PTEALC","27/7/19","10:04:00","27-7-19 10:04","41,488083","0,797517","0,9","11","3,87","","0","pica","2019","07","27","2019-07-27","10:04:00","2019-07-27 10:04:00","0.797517","41.488083","PTS_GUE03","0,9","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2690,817038.122104317,4599906.84720398,817038.122104317,4599906.84720398,0.0074236011187211,"NO"
"2149","2691","GUE03","PTEALC","27/7/19","11:05:00","27-7-19 11:05","41,4879","0,797633","0,8","19","3,89","","0","pica","2019","07","27","2019-07-27","11:05:00","2019-07-27 11:05:00","0.797633","41.4879","PTS_GUE03","0,8","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2691,817048.701816985,4599886.9511595,817048.701816985,4599886.9511595,0.00615515947414449,"NO"
"2150","2692","GUE03","PTEALC","27/7/19","12:05:00","27-7-19 12:05","41,487833","0,7975","0,3","13","3,95","","0","pica","2019","07","27","2019-07-27","12:05:00","2019-07-27 12:05:00","0.7975","41.487833","PTS_GUE03","0,3","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2692,817037.923357054,4599879.02252956,817037.923357054,4599879.02252956,0.00371577952881692,"NO"
"2151","2693","GUE03","PTEALC","27/7/19","13:05:00","27-7-19 13:05","41,48845","0,797883","0,7","11","3,99","","0","pica","2019","07","27","2019-07-27","13:05:00","2019-07-27 13:05:00","0.797883","41.48845","PTS_GUE03","0,7","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2693,817066.891085624,4599948.94611491,817066.891085624,4599948.94611491,0.0210181725235607,"NO"
"2152","2694","GUE03","PTEALC","27/7/19","14:06:00","27-7-19 14:06","41,487733","0,798383","3,2","12","4,03","","0","pica","2019","07","27","2019-07-27","14:06:00","2019-07-27 14:06:00","0.798383","41.487733","PTS_GUE03","3,2","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2694,817112.143180279,4599871.16012085,817112.143180279,4599871.16012085,0.0245810386735965,"NO"
"2153","2695","GUE03","PTEALC","27/7/19","15:06:00","27-7-19 15:06","41,487333","0,798333","0,5","11","4,05","","0","pica","2019","07","27","2019-07-27","15:06:00","2019-07-27 15:06:00","0.798333","41.487333","PTS_GUE03","0,5","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2695,817109.921759152,4599826.55688227,817109.921759152,4599826.55688227,0.0124017001335503,"NO"
"2154","2696","GUE03","PTEALC","27/7/19","16:06:00","27-7-19 16:06","41,486","0,794217","41","12","4,07","","0","pica","2019","07","27","2019-07-27","16:06:00","2019-07-27 16:06:00","0.794217","41.486","PTS_GUE03","41","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2696,816772.732268853,4599663.42080783,816772.732268853,4599663.42080783,0.104021088475645,"NO"
"2155","2697","GUE03","PTEALC","27/7/19","17:07:00","27-7-19 17:07","41,514367","0,775733","0","15","4,07","","0","pica","2019","07","27","2019-07-27","17:07:00","2019-07-27 17:07:00","0.775733","41.514367","PTS_GUE03","0","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2697,815091.504048186,4602745.8998485,815091.504048186,4602745.8998485,0.959069768020267,"NO"
"2156","2698","GUE03","PTEALC","27/7/19","18:07:00","27-7-19 18:07","41,488133","0,79775","0,2","16","4,05","","0","pica","2019","07","27","2019-07-27","18:07:00","2019-07-27 18:07:00","0.79775","41.488133","PTS_GUE03","0,2","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2698,817057.333597375,4599913.25519388,817057.333597375,4599913.25519388,0.957498012015685,"NO"
"2157","2699","GUE03","PTEALC","27/7/19","19:07:00","27-7-19 19:07","41,48745","0,798217","0,1","13","4,03","","0","pica","2019","07","27","2019-07-27","19:07:00","2019-07-27 19:07:00","0.798217","41.48745","PTS_GUE03","0,1","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2699,817099.66414529,4599839.12361411,817099.66414529,4599839.12361411,0.0237062129739532,"NO"
"2158","2700","GUE03","PTEALC","28/7/19","05:01:00","28-7-19 5:01","41,487017","0,798817","0,7","8","3,93","","0","pica","2019","07","28","2019-07-28","05:01:00","2019-07-28 05:01:00","0.798817","41.487017","PTS_GUE03","0,7","0","0","35640","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2700,817151.880130661,4599793.24299451,817151.880130661,4599793.24299451,0.00195026185332055,"NO"
"2159","2701","GUE03","PTEALC","28/7/19","06:02:00","28-7-19 6:02","41,487117","0,797517","0,1","14","3,92","","0","pica","2019","07","28","2019-07-28","06:02:00","2019-07-28 06:02:00","0.797517","41.487117","PTS_GUE03","0,1","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2701,817042.839126399,4599799.57385333,817042.839126399,4599799.57385333,0.0298346442719283,"NO"
"2160","2702","GUE03","PTEALC","28/7/19","07:02:00","28-7-19 7:02","41,494583","0,775483","38","28","3,91","","0","pica","2019","07","28","2019-07-28","07:02:00","2019-07-28 07:02:00","0.775483","41.494583","PTS_GUE03","38","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2702,815166.713265976,4600547.99654069,815166.713265976,4600547.99654069,0.560926747007493,"NO"
"2161","2704","GUE03","PTEALC","28/7/19","08:03:00","28-7-19 8:03","41,517217","0,778367","49","10","3,97","","0","pica","2019","07","28","2019-07-28","08:03:00","2019-07-28 08:03:00","0.778367","41.517217","PTS_GUE03","49","0","0","2460","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2704,815297.500898788,4603072.00967395,815297.500898788,4603072.00967395,0.690357660472037,"NO"
"2162","2705","GUE03","PTEALC","28/7/19","09:03:00","28-7-19 9:03","41,487117","0,798117","0,2","12","4,05","","0","pica","2019","07","28","2019-07-28","09:03:00","2019-07-28 09:03:00","0.798117","41.487117","PTS_GUE03","0,2","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2705,817092.940294893,4599801.77705467,817092.940294893,4599801.77705467,1.0360141075498,"NO"
"2163","2706","GUE03","PTEALC","28/7/19","10:04:00","28-7-19 10:04","41,487467","0,79785","0,3","30","4,09","","0","pica","2019","07","28","2019-07-28","10:04:00","2019-07-28 10:04:00","0.79785","41.487467","PTS_GUE03","0,3","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2706,817068.936068468,4599839.66374363,817068.936068468,4599839.66374363,0.0122509996024052,"NO"
"2164","2707","GUE03","PTEALC","28/7/19","11:05:00","28-7-19 11:05","41,487267","0,801483","2,3","71","4,09","","0","pica","2019","07","28","2019-07-28","11:05:00","2019-07-28 11:05:00","0.801483","41.487267","PTS_GUE03","2,3","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2707,817373.274710565,4599830.80085168,817373.274710565,4599830.80085168,0.0831651642918659,"NO"
"2165","2708","GUE03","PTEALC","28/7/19","12:06:00","28-7-19 12:06","41,487067","0,7985","0,6","44","4,13","","0","pica","2019","07","28","2019-07-28","12:06:00","2019-07-28 12:06:00","0.7985","41.487067","PTS_GUE03","0,6","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2708,817125.165756249,4599797.63116281,817125.165756249,4599797.63116281,0.0683737674875176,"NO"
"2166","2709","GUE03","PTEALC","28/7/19","13:07:00","28-7-19 13:07","41,487017","0,798417","0,7","35","4,19","","0","pica","2019","07","28","2019-07-28","13:07:00","2019-07-28 13:07:00","0.798417","41.487017","PTS_GUE03","0,7","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2709,817118.479296267,4599791.77388376,817118.479296267,4599791.77388376,0.00242805806986321,"NO"
"2167","2710","GUE03","PTEALC","28/7/19","14:07:00","28-7-19 14:07","41,487033","0,797983","1","4","4,24","","0","pica","2019","07","28","2019-07-28","14:07:00","2019-07-28 14:07:00","0.797983","41.487033","PTS_GUE03","1","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2710,817082.161255631,4599791.95685849,817082.161255631,4599791.95685849,0.0100856710797563,"NO"
"2168","2711","GUE03","PTEALC","28/7/19","15:08:00","28-7-19 15:08","41,487133","0,798217","0,3","13","4,24","","0","pica","2019","07","28","2019-07-28","15:08:00","2019-07-28 15:08:00","0.798217","41.487133","PTS_GUE03","0,3","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2711,817101.21234761,4599803.92107322,817101.21234761,4599803.92107322,0.006144869504192,"NO"
"2169","2712","GUE03","PTEALC","28/7/19","16:08:00","28-7-19 16:08","41,48745","0,798083","0,3","12","4,24","","0","pica","2019","07","28","2019-07-28","16:08:00","2019-07-28 16:08:00","0.798083","41.48745","PTS_GUE03","0,3","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2712,817088.474941376,4599838.63152181,817088.474941376,4599838.63152181,0.0102676286206972,"NO"
"2170","2713","GUE03","PTEALC","28/7/19","17:08:00","28-7-19 17:08","41,487717","0,795767","34","12","4,24","","0","pica","2019","07","28","2019-07-28","17:08:00","2019-07-28 17:08:00","0.795767","41.487717","PTS_GUE03","34","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2713,816893.782280708,4599859.77923713,816893.782280708,4599859.77923713,0.0543842921210016,"NO"
"2171","2714","GUE03","PTEALC","28/7/19","18:09:00","28-7-19 18:09","41,4877","0,79805","0,1","40","4,19","","0","pica","2019","07","28","2019-07-28","18:09:00","2019-07-28 18:09:00","0.79805","41.4877","PTS_GUE03","0,1","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2714,817084.49845845,4599866.27259392,817084.49845845,4599866.27259392,0.0521241972462126,"NO"
"2172","2715","GUE03","PTEALC","28/7/19","19:09:00","28-7-19 19:09","41,488","0,797883","0,4","19","4,17","","0","pica","2019","07","28","2019-07-28","19:09:00","2019-07-28 19:09:00","0.797883","41.488","PTS_GUE03","0,4","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2715,817069.088695919,4599898.9740515,817069.088695919,4599898.9740515,0.0100389687722206,"NO"
"2173","2716","GUE03","PTEALC","29/7/19","05:02:00","29-7-19 5:02","41,488117","0,7979","0,6","17","4,03","","0","pica","2019","07","29","2019-07-29","05:02:00","2019-07-29 05:02:00","0.7979","41.488117","PTS_GUE03","0,6","0","0","35580","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2716,817069.936830316,4599912.02921331,817069.936830316,4599912.02921331,0.000367687319513104,"NO"
"2174","2717","GUE03","PTEALC","29/7/19","06:02:00","29-7-19 6:02","41,487933","0,79735","0,7","20","4,06","","0","pica","2019","07","29","2019-07-29","06:02:00","2019-07-29 06:02:00","0.79735","41.487933","PTS_GUE03","0,7","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2717,817024.909918453,4599889.57668635,817024.909918453,4599889.57668635,0.0139723407719914,"NO"
"2175","2718","GUE03","PTEALC","29/7/19","07:02:00","29-7-19 7:02","41,49705","0,7391","0,3","17","4,05","","0","pica","2019","07","29","2019-07-29","07:02:00","2019-07-29 07:02:00","0.7391","41.49705","PTS_GUE03","0,3","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2718,812117.16727314,4600689.78024888,812117.16727314,4600689.78024888,1.38088059337486,"NO"
"2176","2719","GUE03","PTEALC","29/7/19","08:03:00","29-7-19 8:03","41,48785","0,79795","0,4","10","4,12","","0","pica","2019","07","29","2019-07-29","08:03:00","2019-07-29 08:03:00","0.79795","41.48785","PTS_GUE03","0,4","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2719,817075.415795516,4599882.56272891,817075.415795516,4599882.56272891,1.37217358620528,"NO"
"2177","2720","GUE03","PTEALC","29/7/19","09:03:00","29-7-19 9:03","41,487217","0,7984","0,6","24","4,13","","0","pica","2019","07","29","2019-07-29","09:03:00","2019-07-29 09:03:00","0.7984","41.487217","PTS_GUE03","0,6","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2720,817116.082933204,4599813.92125517,817116.082933204,4599813.92125517,0.0221560353010931,"NO"
"2178","2721","GUE03","PTEALC","29/7/19","10:04:00","29-7-19 10:04","41,48775","0,798167","0,6","11","4,18","","0","pica","2019","07","29","2019-07-29","10:04:00","2019-07-29 10:04:00","0.798167","41.48775","PTS_GUE03","0,6","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2721,817094.023903871,4599872.25470378,817094.023903871,4599872.25470378,0.0170349604469642,"NO"
"2179","2722","GUE03","PTEALC","29/7/19","11:04:00","29-7-19 11:04","41,487117","0,7982","2,1","13","4,2","","0","pica","2019","07","29","2019-07-29","11:04:00","2019-07-29 11:04:00","0.7982","41.487117","PTS_GUE03","2,1","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2722,817099.87095687,4599802.08185835,817099.87095687,4599802.08185835,0.0195545745016348,"NO"
"2180","2723","GUE03","PTEALC","29/7/19","12:04:00","29-7-19 12:04","41,4872","0,798017","0,5","14","4,22","","0","pica","2019","07","29","2019-07-29","12:04:00","2019-07-29 12:04:00","0.798017","41.4872","PTS_GUE03","0,5","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2723,817084.184757061,4599810.62689887,817084.184757061,4599810.62689887,0.00496047177731707,"NO"
"2181","2724","GUE03","PTEALC","29/7/19","13:05:00","29-7-19 13:05","41,487333","0,798567","0,5","22","4,25","","0","pica","2019","07","29","2019-07-29","13:05:00","2019-07-29 13:05:00","0.798567","41.487333","PTS_GUE03","0,5","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2724,817129.461151398,4599827.4162753,817129.461151398,4599827.4162753,0.0131901332713735,"NO"
"2182","2725","GUE03","PTEALC","29/7/19","14:05:00","29-7-19 14:05","41,487483","0,7982","0,9","13","4,24","","0","pica","2019","07","29","2019-07-29","14:05:00","2019-07-29 14:05:00","0.7982","41.487483","PTS_GUE03","0,9","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2725,817098.083450247,4599842.7258014,817098.083450247,4599842.7258014,0.0096954584436889,"NO"
"2183","2726","GUE03","PTEALC","29/7/19","15:05:00","29-7-19 15:05","41,487083","0,79855","1,1","12","4,24","","0","pica","2019","07","29","2019-07-29","15:05:00","2019-07-29 15:05:00","0.79855","41.487083","PTS_GUE03","1,1","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2726,817129.262708025,4599799.59158167,817129.262708025,4599799.59158167,0.0147801114395458,"NO"
"2184","2727","GUE03","PTEALC","29/7/19","16:06:00","29-7-19 16:06","41,487183","0,797917","0,3","29","4,23","","0","pica","2019","07","29","2019-07-29","16:06:00","2019-07-29 16:06:00","0.797917","41.487183","PTS_GUE03","0,3","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",2727,817075.917592722,4599808.37185064,817075.917592722,4599808.37185064,0.0147672425480899,"NO"
