"","X","IdNr","GpsNumber","Longtitude","BatteryVoltage","GpsDescription","Temperature","GPSIntervals","VHFTelemetry","Activity","logger_type","Day","year","Month","date","time_gmt0","timestamp_gmt0","X_4326","Y_4326","hdop","altitude","lag1","burst","burst2","tipo","sex","species","age","nuclei","region","birdID","IDorder","X_25830","Y_25830","coords.x1","coords.x2","vel","outliers"
"214","215","841","48536483956","0,717133","372","SAND07","32","7","A","1592","ecotone","12","2019","04","2019-04-12","5:00:00","2019-04-12 15:00:00","0.717133","41.77935","0","0","10320","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",215,808929.948742981,4631959.86183636,808929.948742981,4631959.86183636,0.0025746148571504,"NO"
"215","216","842","48536483956","0,761266","372","SAND07","23","7","A","1592","ecotone","12","2019","04","2019-04-12","8:00:00","2019-04-12 18:00:00","0.761266","41.765666","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",216,812664.975891103,4630599.96995049,812664.975891103,4630599.96995049,0.368011099902844,"NO"
"216","217","843","48536483956","0,745299","372","SAND07","23","7","A","1592","ecotone","13","2019","04","2019-04-13","7:00:00","2019-04-13 07:00:00","0.745299","41.767533","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",217,811328.422018911,4630749.29534585,811328.422018911,4630749.29534585,0.0287359165821428,"NO"
"217","218","844","48536483956","0,7174","371","SAND07","39","7","A","2149","ecotone","13","2019","04","2019-04-13","2:00:00","2019-04-13 12:00:00","0.7174","41.7788","0","0","18000","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",218,808954.786553795,4631899.7444718,808954.786553795,4631899.7444718,0.146533035731599,"NO"
"218","219","845","48536483956","0,7173","371","SAND07","34","7","A","2149","ecotone","13","2019","04","2019-04-13","5:00:00","2019-04-13 15:00:00","0.7173","41.78035","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",219,808939.023075249,4632071.51377807,808939.023075249,4632071.51377807,0.01596992005688,"NO"
"219","220","846","48536483956","0,76135","371","SAND07","28","7","A","2149","ecotone","13","2019","04","2019-04-13","8:00:00","2019-04-13 18:00:00","0.76135","41.766216","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",220,812669.285084064,4630661.35411328,812669.285084064,4630661.35411328,0.369216492710475,"NO"
"220","221","847","48536483956","0,762283","371","SAND07","22","7","A","2149","ecotone","14","2019","04","2019-04-14","7:00:00","2019-04-14 07:00:00","0.762283","41.765783","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",221,812748.961332347,4630616.66608324,812748.961332347,4630616.66608324,0.001951940087005,"NO"
"221","222","848","48536483956","0,71735","371","SAND07","41","7","A","1786","ecotone","14","2019","04","2019-04-14","2:00:00","2019-04-14 12:00:00","0.71735","41.77915","0","0","18000","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",222,808948.947859112,4631938.43242447,808948.947859112,4631938.43242447,0.223505808422439,"NO"
"222","223","849","48536483956","0,717083","371","SAND07","36","7","A","1786","ecotone","14","2019","04","2019-04-14","5:00:00","2019-04-14 15:00:00","0.717083","41.779467","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",223,808925.230192522,4631972.67490801,808925.230192522,4631972.67490801,0.00385651663087793,"NO"
"223","224","850","48536483956","0,761883","371","SAND07","27","7","A","1786","ecotone","14","2019","04","2019-04-14","8:00:00","2019-04-14 18:00:00","0.761883","41.7658","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",224,812715.62224692,4630617.09735783,812715.62224692,4630617.09735783,0.372697112460462,"NO"
"224","225","851","48536483956","0,7624","371","SAND07","23","7","A","1786","ecotone","15","2019","04","2019-04-15","7:00:00","2019-04-15 07:00:00","0.7624","41.7655","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",225,812760.06544379,4630585.66458308,812760.06544379,4630585.66458308,0.00116312556420346,"NO"
"225","226","852","48536483956","0,717767","371","SAND07","36","7","A","1744","ecotone","15","2019","04","2019-04-15","2:00:00","2019-04-15 12:00:00","0.717767","41.7788","0","0","18000","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",226,808985.292931258,4631901.06511084,808985.292931258,4631901.06511084,0.222065297041438,"NO"
"226","227","853","48536483956","0,758766","371","SAND07","28","7","A","1744","ecotone","15","2019","04","2019-04-15","5:00:00","2019-04-15 15:00:00","0.758766","41.769767","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",227,812437.192839081,4631046.29345515,812437.192839081,4631046.29345515,0.329243245045081,"NO"
"227","228","854","48536483956","0,761933","371","SAND07","22","7","A","1744","ecotone","15","2019","04","2019-04-15","8:00:00","2019-04-15 18:00:00","0.761933","41.765983","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",228,812718.889224967,4630637.6018554,812718.889224967,4630637.6018554,0.045955790173206,"NO"
"228","229","855","48536483956","0,762233","371","SAND07","29","7","A","1744","ecotone","16","2019","04","2019-04-16","7:00:00","2019-04-16 07:00:00","0.762233","41.76605","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",229,812743.505549112,4630646.13476058,812743.505549112,4630646.13476058,0.000556682321617213,"NO"
"229","230","856","48536483956","0,750833","372","SAND07","37","7","A","1826","ecotone","16","2019","04","2019-04-16","2:00:00","2019-04-16 12:00:00","0.750833","41.775517","0","0","18000","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",230,811749.789243356,4631656.00691276,811749.789243356,4631656.00691276,0.0787065742268035,"NO"
"230","231","857","48536483956","0,75055","372","SAND07","38","7","A","1826","ecotone","16","2019","04","2019-04-16","5:00:00","2019-04-16 15:00:00","0.75055","41.775267","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",231,811727.476425661,4631627.21658954,811727.476425661,4631627.21658954,0.00337232707401184,"NO"
"231","232","858","48536483956","0,763366","372","SAND07","23","7","A","1826","ecotone","16","2019","04","2019-04-16","8:00:00","2019-04-16 18:00:00","0.763366","41.766266","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",232,812836.652942728,4630674.2485136,812836.652942728,4630674.2485136,0.135388759420295,"NO"
"232","233","859","48536483956","0,762366","372","SAND07","20","7","A","1826","ecotone","17","2019","04","2019-04-17","7:00:00","2019-04-17 07:00:00","0.762366","41.7662","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",233,812753.83360313,4630663.27684058,812753.83360313,4630663.27684058,0.0017850671313167,"NO"
"233","234","860","48536483956","0,7176","372","SAND07","33","7","A","1824","ecotone","17","2019","04","2019-04-17","2:00:00","2019-04-17 12:00:00","0.7176","41.7795","0","0","18000","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",234,808968.046018708,4631978.19988597,808968.046018708,4631978.19988597,0.222634519049313,"NO"
"234","235","861","48536483956","0,71705","372","SAND07","34","7","A","1824","ecotone","17","2019","04","2019-04-17","5:00:00","2019-04-17 15:00:00","0.71705","41.77925","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",235,808923.530222187,4631948.45809769,808923.530222187,4631948.45809769,0.00495668774768343,"NO"
"235","236","862","48536483956","0,76125","372","SAND07","22","7","A","1824","ecotone","17","2019","04","2019-04-17","8:00:00","2019-04-17 18:00:00","0.76125","41.767033","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",236,812656.998001878,4630751.7191409,812656.998001878,4630751.7191409,0.362983272684564,"NO"
"236","237","863","48536483956","0,7609","372","SAND07","20","7","A","1824","ecotone","18","2019","04","2019-04-18","7:00:00","2019-04-18 07:00:00","0.7609","41.767033","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",237,812627.899221044,4630750.44495098,812627.899221044,4630750.44495098,0.000622351335684757,"NO"
"237","238","864","48536483956","0,7177","370","SAND07","25","7","A","1489","ecotone","18","2019","04","2019-04-18","2:00:00","2019-04-18 12:00:00","0.7177","41.7789","0","0","18000","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",238,808979.242884872,4631911.92910845,808979.242884872,4631911.92910845,0.212714013953343,"NO"
"238","239","865","48536483956","0,758533","370","SAND07","22","7","A","1489","ecotone","18","2019","04","2019-04-18","5:00:00","2019-04-18 15:00:00","0.758533","41.7677","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",239,812427.867066958,4630815.90226178,812427.867066958,4630815.90226178,0.335024760403076,"NO"
"239","240","866","48536483956","0,760783","370","SAND07","24","7","A","1489","ecotone","18","2019","04","2019-04-18","8:00:00","2019-04-18 18:00:00","0.760783","41.766333","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",240,812621.575566649,4630672.28296509,812621.575566649,4630672.28296509,0.022325899795429,"NO"
"240","241","867","48536483956","0,762266","370","SAND07","21","7","A","1489","ecotone","19","2019","04","2019-04-19","7:00:00","2019-04-19 07:00:00","0.762266","41.765866","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",241,812747.144206446,4630625.82145224,812747.144206446,4630625.82145224,0.00286080625468956,"NO"
"241","242","868","48536483956","0,717683","372","SAND07","31","7","A","1121","ecotone","19","2019","04","2019-04-19","2:00:00","2019-04-19 12:00:00","0.717683","41.778933","0","0","18000","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",242,808977.67113413,4631915.53261728,808977.67113413,4631915.53261728,0.221321219911957,"NO"
"242","243","869","48536483956","0,744283","372","SAND07","29","7","A","1121","ecotone","19","2019","04","2019-04-19","5:00:00","2019-04-19 15:00:00","0.744283","41.7695","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",243,811234.43074922,4630964.05054495,811234.43074922,4630964.05054495,0.226751138935075,"NO"
"243","244","870","48536483956","0,745283","372","SAND07","22","7","A","1121","ecotone","19","2019","04","2019-04-19","8:00:00","2019-04-19 18:00:00","0.745283","41.7558","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",244,811383.900352904,4629446.27303281,811383.900352904,4629446.27303281,0.141201701860713,"NO"
"244","245","871","48536483956","0,743216","372","SAND07","25","7","A","1121","ecotone","20","2019","04","2019-04-20","7:00:00","2019-04-20 07:00:00","0.743216","41.754866","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",245,811216.540674741,4629335.0603667,811216.540674741,4629335.0603667,0.00429353178370721,"NO"
"245","246","872","48536483956","0,717","370","SAND07","31","7","A","1603","ecotone","20","2019","04","2019-04-20","2:00:00","2019-04-20 12:00:00","0.717","41.779583","0","0","18000","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",246,808917.773416262,4631985.25819926,808917.773416262,4631985.25819926,0.194892436558412,"NO"
"246","247","873","48536483956","0,717167","370","SAND07","30","7","A","1603","ecotone","20","2019","04","2019-04-20","4:59:00","2019-04-20 14:59:00","0.717167","41.779067","0","0","10740","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",247,808934.135293112,4631928.5567243,808934.135293112,4631928.5567243,0.00549436584087177,"NO"
"247","248","874","48536483956","0,71725","370","SAND07","30","7","A","1603","ecotone","20","2019","04","2019-04-20","5:00:00","2019-04-20 15:00:00","0.71725","41.779017","0","0","60","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",248,808941.274879277,4631923.30281525,808941.274879277,4631923.30281525,0.145317721656909,"NO"
"248","249","875","48536483956","0,748099","370","SAND07","21","7","A","1603","ecotone","20","2019","04","2019-04-20","8:00:00","2019-04-20 18:00:00","0.748099","41.768533","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",249,811556.363984019,4630870.5011518,811556.363984019,4630870.5011518,0.260999629648692,"NO"
"249","250","876","48536483956","0,748066","378","SAND07","19","7","A","1050","ecotone","21","2019","04","2019-04-21","7:00:00","2019-04-21 07:00:00","0.748066","41.768567","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",250,811553.455688116,4630874.15717603,811553.455688116,4630874.15717603,9.98203276508533e-05,"NO"
"250","251","877","48536483956","0,717433","378","SAND07","23","7","A","1050","ecotone","21","2019","04","2019-04-21","2:00:00","2019-04-21 12:00:00","0.717433","41.778933","0","0","18000","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",251,808956.890266259,4631914.63300512,808956.890266259,4631914.63300512,0.155395479119694,"NO"
"251","252","878","48536483956","0,716817","378","SAND07","26","7","A","1050","ecotone","21","2019","04","2019-04-21","5:00:00","2019-04-21 15:00:00","0.716817","41.779317","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",252,808903.840514104,4631955.06021925,808903.840514104,4631955.06021925,0.00617517773989589,"NO"
"252","253","879","48536483956","0,747949","378","SAND07","22","7","A","1050","ecotone","21","2019","04","2019-04-21","8:00:00","2019-04-21 18:00:00","0.747949","41.77095","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",253,811532.180603674,4631138.36814752,811532.180603674,4631138.36814752,0.254819036529764,"NO"
"253","254","880","48536483956","0,745183","374","SAND07","19","7","A","1475","ecotone","22","2019","04","2019-04-22","7:00:00","2019-04-22 07:00:00","0.745183","41.767483","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",254,811319.020056533,4630743.32226029,811319.020056533,4630743.32226029,0.00959137698758032,"NO"
"254","255","881","48536483956","0,747266","374","SAND07","23","7","A","1475","ecotone","22","2019","04","2019-04-22","9:00:00","2019-04-22 09:00:00","0.747266","41.76845","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",255,811487.512760881,4630858.26213436,811487.512760881,4630858.26213436,0.0283242811842888,"NO"
"255","256","882","48536483956","0,717217","374","SAND07","28","7","A","1475","ecotone","22","2019","04","2019-04-22","2:00:00","2019-04-22 12:00:00","0.717217","41.778317","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",256,808941.896692442,4631845.44834831,808941.896692442,4631845.44834831,0.252784857468225,"NO"
"256","257","883","48536483956","0,717367","374","SAND07","26","7","A","1475","ecotone","22","2019","04","2019-04-22","5:00:00","2019-04-22 15:00:00","0.717367","41.779083","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",257,808950.683036657,4631931.05317464,808950.683036657,4631931.05317464,0.00796727647903046,"NO"
"257","258","884","48536483956","0,76185","381","SAND07","24","7","A","842","ecotone","22","2019","04","2019-04-22","8:00:00","2019-04-22 18:00:00","0.76185","41.765716","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",258,812713.287141615,4630607.64886644,812713.287141615,4630607.64886644,0.369276660449832,"NO"
"258","259","885","48536483956","0,760916","381","SAND07","25","7","A","842","ecotone","23","2019","04","2019-04-23","7:00:00","2019-04-23 07:00:00","0.760916","41.766967","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",259,812629.550380147,4630743.17379593,812629.550380147,4630743.17379593,0.00340393181073073,"NO"
"259","260","886","48536483956","0,759066","381","SAND07","22","7","A","842","ecotone","23","2019","04","2019-04-23","9:00:00","2019-04-23 09:00:00","0.759066","41.76965","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",260,812462.702249522,4631034.39197091,812462.702249522,4631034.39197091,0.0466085617118829,"NO"
"260","261","887","48536483956","0,717267","381","SAND07","34","7","A","842","ecotone","23","2019","04","2019-04-23","2:00:00","2019-04-23 12:00:00","0.717267","41.779367","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",261,808941.005494329,4631962.23185052,808941.005494329,4631962.23185052,0.337179190923436,"NO"
"261","262","888","48536483956","0,759933","376","SAND07","27","7","A","0","ecotone","23","2019","04","2019-04-23","6:26:00","2019-04-23 16:26:00","0.759933","41.7672","0","0","15960","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",262,812546.69161651,4630765.47076852,812546.69161651,4630765.47076852,0.238024334814047,"NO"
"262","263","892","48536483956","0,76","382","SAND07","17","7","A","787","ecotone","23","2019","04","2019-04-23","8:00:00","2019-04-23 18:00:00","0.76","41.767067","0","0","5640","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",263,812552.908503755,4630750.94476064,812552.908503755,4630750.94476064,0.00280100368218463,"NO"
"263","264","893","48536483956","0,745316","382","SAND07","24","7","A","787","ecotone","24","2019","04","2019-04-24","7:00:00","2019-04-24 07:00:00","0.745316","41.7699","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",264,811318.373203347,4631012.21546908,811318.373203347,4631012.21546908,0.0269626603644453,"NO"
